order_id,year,month,product_code,quantity,user_id
1068,2019,8,28,10,87
1069,2019,3,30,6,830
1070,2018,10,4,3,151
1071,2020,5,44,9,768
1072,2019,6,39,8,342
1073,2018,1,74,4,455
1074,2018,2,85,1,242
1075,2020,12,91,8,656
1076,2020,8,9,4,279
1077,2020,5,54,7,89
1078,2018,10,47,1,4
1079,2020,10,1,1,976
1080,2018,5,24,8,695
1081,2018,3,44,6,936
1082,2020,3,39,8,454
1083,2018,9,95,7,66
1084,2020,3,0,8,735
1085,2018,4,81,5,652
1086,2018,12,34,9,751
1087,2018,8,79,9,485
1088,2019,8,29,7,407
1089,2019,4,63,7,680
1090,2019,10,5,2,51
1091,2020,9,87,10,825
1092,2018,1,73,9,309
1093,2019,3,33,2,695
1094,2019,8,20,6,566
1095,2020,4,93,1,115
1096,2018,2,86,2,88
1097,2019,6,69,10,144
1098,2019,11,73,6,330
1099,2019,10,53,9,814
1100,2020,11,18,2,985
1101,2019,11,47,10,632
1102,2018,2,3,2,308
1103,2018,6,63,4,680
1104,2019,1,71,10,379
1105,2020,6,93,5,28
1106,2019,12,93,4,1
1107,2018,12,31,1,913
1108,2018,5,71,6,707
1109,2020,3,15,8,569
1110,2019,1,71,6,107
1111,2018,9,21,1,498
1112,2018,4,75,5,148
1113,2018,2,63,10,520
1114,2019,6,98,10,188
1115,2018,6,66,9,714
1116,2018,1,40,8,59
1117,2020,7,26,7,352
1118,2018,10,96,2,138
1119,2019,8,69,3,982
1120,2020,5,10,4,66
1121,2019,11,43,1,100
1122,2019,11,44,2,352
1123,2019,3,54,5,41
1124,2019,3,76,6,406
1125,2020,5,11,5,337
1126,2018,12,57,2,144
1127,2020,9,67,1,143
1128,2020,8,38,2,685
1129,2019,3,7,8,872
1130,2019,2,71,10,39
1131,2020,4,38,8,604
1132,2019,6,63,5,797
1133,2018,4,5,3,144
1134,2020,1,91,8,531
1135,2018,9,31,9,623
1136,2020,8,9,4,583
1137,2018,3,59,5,513
1138,2020,12,71,1,882
1139,2018,2,86,1,962
1140,2019,8,47,10,169
1141,2018,2,30,9,861
1142,2019,5,63,7,683
1143,2019,8,93,7,754
1144,2018,12,84,10,895
1145,2018,1,78,5,634
1146,2020,9,75,1,664
1147,2020,1,74,5,643
1148,2020,5,96,7,190
1149,2019,6,19,1,795
1150,2020,2,13,6,186
1151,2019,1,18,4,362
1152,2020,6,75,5,42
1153,2018,10,29,5,608
1154,2018,10,42,10,267
1155,2020,11,19,3,171
1156,2020,10,79,4,787
1157,2018,10,29,7,495
1158,2019,8,39,9,568
1159,2020,1,3,10,236
1160,2019,4,68,9,216
1161,2020,10,26,2,484
1162,2019,12,90,6,152
1163,2020,5,25,2,138
1164,2018,4,3,6,756
1165,2019,11,0,8,857
1166,2019,11,48,4,901
1167,2018,12,54,4,148
1168,2018,8,57,1,622
1169,2018,1,99,1,254
1170,2020,9,79,1,560
1171,2019,4,15,6,813
1172,2018,5,90,5,230
1173,2018,4,28,7,845
1174,2018,5,32,5,757
1175,2019,8,57,9,882
1176,2018,9,94,9,637
1177,2019,12,26,1,251
1178,2020,4,70,1,751
1179,2019,10,28,8,67
1180,2020,2,82,4,917
1181,2020,5,65,9,437
1182,2018,6,59,10,698
1183,2018,3,36,2,654
1184,2019,11,33,9,691
1185,2020,9,18,1,323
1186,2019,6,9,6,907
1187,2018,1,73,10,778
1188,2018,6,98,9,987
1189,2020,9,29,7,552
1190,2020,5,28,9,676
1191,2020,12,97,7,877
1192,2019,10,10,3,445
1193,2019,3,5,1,985
1194,2020,4,78,3,185
1195,2019,5,25,8,954
1196,2019,4,61,10,781
1197,2020,2,8,5,953
1198,2018,2,37,4,898
1199,2019,12,62,1,687
1200,2019,4,89,7,803
1201,2020,4,48,1,758
1202,2020,10,48,2,18
1203,2020,7,60,2,411
1204,2018,7,79,1,766
1205,2019,5,46,1,924
1206,2020,12,78,6,823
1207,2019,9,56,9,276
1208,2019,10,48,1,430
1209,2020,2,1,3,821
1210,2020,5,51,7,539
1211,2018,7,33,10,835
1212,2019,4,60,6,145
1213,2019,5,36,2,115
1214,2019,12,81,2,179
1215,2020,11,97,10,909
1216,2018,9,25,8,362
1217,2019,7,79,6,350
1218,2020,6,83,5,38
1219,2019,8,97,6,714
1220,2019,7,29,6,105
1221,2020,12,15,7,187
1222,2019,9,10,2,253
1223,2018,11,13,9,753
1224,2020,3,4,1,364
1225,2020,6,96,5,90
1226,2019,9,14,3,251
1227,2018,9,66,4,451
1228,2020,10,11,8,451
1229,2020,9,31,9,886
1230,2018,12,21,9,666
1231,2020,12,6,3,630
1232,2018,11,69,3,852
1233,2019,3,36,3,537
1234,2018,1,53,3,406
1235,2020,4,1,2,776
1236,2020,3,18,6,221
1237,2019,1,76,6,858
1238,2020,4,23,4,574
1239,2020,12,87,8,697
1240,2020,6,64,9,87
1241,2020,5,24,3,923
1242,2020,12,34,7,808
1243,2020,11,48,4,236
1244,2019,10,90,10,572
1245,2019,2,62,4,939
1246,2020,12,12,3,204
1247,2018,6,37,7,845
1248,2018,9,62,9,106
1249,2020,3,17,9,164
1250,2020,6,23,9,999
1251,2020,3,22,7,768
1252,2018,8,84,3,724
1253,2019,10,54,5,961
1254,2020,7,78,3,665
1255,2019,2,18,2,846
1256,2019,12,69,10,331
1257,2019,12,37,2,754
1258,2019,4,6,9,203
1259,2020,6,72,1,552
1260,2020,9,12,1,932
1261,2019,9,10,10,40
1262,2019,1,0,4,813
1263,2020,9,43,1,770
1264,2019,9,81,4,497
1265,2018,1,52,8,61
1266,2018,10,45,4,876
1267,2018,11,1,4,950
1268,2019,5,24,4,971
1269,2020,1,60,3,151
1270,2019,7,85,2,322
1271,2020,12,43,2,1
1272,2018,1,19,10,855
1273,2019,7,12,3,27
1274,2020,3,0,1,466
1275,2020,6,45,6,321
1276,2020,10,0,4,217
1277,2018,8,0,4,949
1278,2018,5,30,7,64
1279,2018,7,24,8,513
1280,2018,10,10,5,245
1281,2020,11,6,6,889
1282,2020,11,45,5,644
1283,2020,4,84,4,130
1284,2019,2,8,3,131
1285,2018,6,13,1,240
1286,2018,1,70,6,813
1287,2019,4,82,10,546
1288,2020,2,89,5,63
1289,2019,10,51,3,594
1290,2020,4,99,9,425
1291,2018,4,99,8,444
1292,2020,2,12,1,428
1293,2018,9,98,9,510
1294,2020,4,40,6,462
1295,2019,1,51,7,340
1296,2018,4,58,3,298
1297,2018,4,22,6,195
1298,2018,5,63,7,837
1299,2019,10,24,6,511
1300,2018,5,34,7,320
1301,2019,10,62,8,919
1302,2019,10,56,10,343
1303,2020,3,83,8,579
1304,2019,8,57,10,948
1305,2019,6,13,3,716
1306,2019,8,88,4,660
1307,2019,10,0,9,947
1308,2018,1,37,2,871
1309,2020,4,74,10,101
1310,2018,9,2,9,559
1311,2018,7,93,4,899
1312,2018,4,60,7,488
1313,2019,11,73,5,699
1314,2020,5,31,9,248
1315,2019,11,68,9,442
1316,2020,8,48,6,105
1317,2019,3,2,10,96
1318,2020,3,81,8,0
1319,2018,1,4,3,592
1320,2019,10,93,3,620
1321,2018,9,95,8,543
1322,2018,7,28,9,181
1323,2018,5,86,3,946
1324,2020,5,81,1,477
1325,2018,9,44,3,893
1326,2020,5,46,2,608
1327,2019,1,20,1,5
1328,2019,9,86,6,981
1329,2018,1,30,7,698
1330,2019,3,32,3,530
1331,2019,5,41,1,370
1332,2018,6,14,2,527
1333,2020,10,84,8,989
1334,2019,4,79,10,768
1335,2019,12,31,8,1
1336,2020,1,77,6,298
1337,2020,1,53,9,585
1338,2020,2,48,2,680
1339,2020,4,37,7,798
1340,2020,12,61,1,430
1341,2019,8,53,4,918
1342,2020,9,76,2,835
1343,2018,3,42,8,127
1344,2020,2,64,2,71
1345,2019,10,13,8,311
1346,2019,1,76,2,891
1347,2020,5,71,7,334
1348,2018,12,48,8,790
1349,2020,9,24,7,138
1350,2018,2,26,5,387
1351,2020,5,57,6,155
1352,2018,11,45,3,990
1353,2020,11,65,8,486
1354,2019,7,47,3,609
1355,2018,12,39,5,468
1356,2019,10,72,2,867
1357,2020,9,72,4,744
1358,2020,6,89,3,646
1359,2020,8,95,1,611
1360,2020,3,24,8,282
1361,2019,3,6,1,282
1362,2018,6,66,2,34
1363,2020,8,70,5,244
1364,2018,1,31,10,741
1365,2020,8,68,4,761
1366,2019,5,69,8,34
1367,2020,9,65,1,594
1368,2020,5,19,5,879
1369,2020,3,58,5,146
1370,2019,11,7,3,229
1371,2020,11,75,8,538
1372,2019,1,86,5,140
1373,2019,2,29,2,861
1374,2018,3,40,6,858
1375,2018,1,15,10,615
1376,2018,12,68,4,760
1377,2018,9,63,2,850
1378,2020,5,30,1,470
1379,2019,6,38,7,106
1380,2019,4,63,7,610
1381,2020,6,18,8,379
1382,2018,7,89,1,772
1383,2018,9,89,6,502
1384,2018,10,75,6,464
1385,2018,11,73,3,820
1386,2020,1,98,1,972
1387,2018,4,16,6,748
1388,2018,9,68,9,378
1389,2020,7,17,5,979
1390,2020,1,92,6,987
1391,2018,1,90,5,104
1392,2019,5,40,5,718
1393,2020,2,20,10,746
1394,2018,11,42,7,378
1395,2018,4,30,4,370
1396,2019,7,5,6,454
1397,2020,12,22,10,220
1398,2020,4,79,10,967
1399,2019,7,74,5,870
1400,2020,12,54,7,145
1401,2020,4,28,9,842
1402,2018,6,2,8,105
1403,2019,7,94,2,316
1404,2020,11,58,6,183
1405,2020,9,82,6,256
1406,2018,10,68,9,166
1407,2019,5,80,1,844
1408,2019,3,86,4,25
1409,2019,3,86,6,711
1410,2020,1,24,7,78
1411,2020,4,69,5,574
1412,2019,7,5,10,645
1413,2020,11,64,10,300
1414,2020,8,66,4,99
1415,2020,12,34,3,178
1416,2018,3,31,4,719
1417,2018,10,18,1,412
1418,2019,12,90,8,219
1419,2019,10,99,7,441
1420,2020,6,76,10,850
1421,2018,1,68,8,913
1422,2020,7,21,3,384
1423,2020,11,53,3,66
1424,2019,10,28,9,65
1425,2020,11,21,3,51
1426,2018,3,74,7,60
1427,2018,11,94,6,289
1428,2020,12,8,5,932
1429,2020,9,31,3,242
1430,2018,1,29,4,848
1431,2020,7,24,5,289
1432,2019,6,43,3,650
1433,2018,11,98,6,878
1434,2019,7,41,8,260
1435,2019,11,58,2,130
1436,2019,2,42,9,714
1437,2019,11,21,8,113
1438,2018,2,82,4,273
1439,2019,7,42,10,451
1440,2018,10,70,6,462
1441,2020,1,59,5,231
1442,2018,8,7,5,769
1443,2018,1,12,1,5
1444,2019,9,86,10,722
1445,2019,5,17,8,905
1446,2020,6,80,8,634
1447,2020,4,3,9,381
1448,2018,6,85,7,917
1449,2020,3,76,6,783
1450,2020,12,3,4,21
1451,2018,11,71,2,252
1452,2019,11,14,4,178
1453,2020,12,90,6,619
1454,2020,2,3,7,301
1455,2018,1,18,8,944
1456,2018,2,69,8,536
1457,2019,8,53,7,873
1458,2018,12,71,1,423
1459,2018,2,25,4,639
1460,2018,3,86,3,656
1461,2019,1,11,1,645
1462,2018,8,83,8,96
1463,2020,11,1,3,503
1464,2019,11,49,9,539
1465,2018,8,57,4,218
1466,2018,3,73,5,791
1467,2019,4,76,2,42
1468,2019,8,56,8,478
1469,2018,12,66,3,62
1470,2020,1,3,4,294
1471,2019,12,27,5,373
1472,2019,4,31,8,864
1473,2018,2,67,5,791
1474,2020,4,56,5,451
1475,2019,1,99,3,385
1476,2020,7,70,8,956
1477,2019,3,97,3,904
1478,2020,9,70,5,481
1479,2020,5,9,2,744
1480,2019,1,69,8,416
1481,2020,4,21,1,619
1482,2019,9,95,1,428
1483,2019,5,17,5,11
1484,2018,7,22,5,228
1485,2019,4,71,8,301
1486,2020,3,73,7,693
1487,2018,1,65,10,291
1488,2018,2,3,2,696
1489,2018,5,18,7,389
1490,2018,1,3,1,12
1491,2019,4,66,7,139
1492,2020,7,96,5,815
1493,2020,8,5,3,851
1494,2018,6,79,6,839
1495,2019,8,36,10,484
1496,2019,5,25,2,751
1497,2020,2,27,6,902
1498,2018,8,0,10,862
1499,2018,4,99,7,613
1500,2019,8,36,5,148
1501,2018,12,40,2,683
1502,2020,10,6,5,356
1503,2018,7,12,7,910
1504,2019,1,13,4,780
1505,2020,2,41,6,689
1506,2018,7,67,8,350
1507,2020,9,41,9,89
1508,2018,4,46,8,451
1509,2019,3,36,1,618
1510,2019,2,72,6,799
1511,2018,1,42,6,745
1512,2018,2,13,10,462
1513,2020,9,84,9,710
1514,2018,12,12,6,182
1515,2020,1,73,8,958
1516,2020,11,16,5,263
1517,2018,7,7,10,44
1518,2020,12,8,4,90
1519,2020,5,93,5,818
1520,2018,2,90,7,997
1521,2018,5,14,9,25
1522,2019,11,10,4,958
1523,2020,5,99,7,7
1524,2020,2,31,4,55
1525,2019,1,21,10,605
1526,2020,11,66,7,767
1527,2018,11,40,4,571
1528,2019,4,67,7,319
1529,2020,7,50,5,228
1530,2018,5,24,1,948
1531,2019,11,36,1,804
1532,2020,5,37,10,570
1533,2018,1,61,9,231
1534,2019,9,92,3,697
1535,2020,10,8,6,256
1536,2018,2,48,1,871
1537,2018,4,58,4,11
1538,2020,8,16,7,698
1539,2019,3,73,5,128
1540,2020,2,30,8,386
1541,2018,10,83,7,803
1542,2020,10,25,7,924
1543,2020,11,94,6,27
1544,2019,5,99,1,667
1545,2019,4,95,8,539
1546,2020,6,11,10,299
1547,2018,11,52,3,773
1548,2019,7,31,10,843
1549,2019,6,14,10,986
1550,2020,12,66,4,774
1551,2018,6,85,7,705
1552,2018,12,35,1,498
1553,2020,12,60,5,737
1554,2020,9,78,3,599
1555,2019,9,31,4,592
1556,2018,10,74,2,441
1557,2020,5,38,10,894
1558,2019,6,63,5,519
1559,2018,6,55,9,245
1560,2018,10,74,10,1
1561,2018,1,76,5,789
1562,2019,1,70,4,100
1563,2018,7,86,4,459
1564,2019,11,27,3,711
1565,2020,6,26,5,60
1566,2020,6,25,8,681
1567,2020,2,14,6,565
1568,2019,4,42,2,509
1569,2020,10,15,2,303
1570,2020,2,32,1,400
1571,2018,9,39,6,807
1572,2018,9,5,1,556
1573,2020,6,82,1,940
1574,2018,4,88,10,947
1575,2019,4,2,3,229
1576,2018,1,45,8,885
1577,2018,3,63,10,525
1578,2020,11,91,3,344
1579,2018,3,41,3,369
1580,2018,1,19,3,601
1581,2019,6,52,10,715
1582,2019,1,49,2,667
1583,2020,10,18,9,52
1584,2018,3,34,8,335
1585,2018,7,85,5,304
1586,2019,3,60,7,702
1587,2019,6,65,3,638
1588,2019,9,91,6,261
1589,2019,8,55,7,290
1590,2019,11,22,7,28
1591,2018,10,37,5,832
1592,2020,10,57,10,859
1593,2019,11,40,3,633
1594,2020,6,10,4,733
1595,2018,9,13,8,52
1596,2019,11,48,2,339
1597,2020,5,13,7,742
1598,2018,6,96,5,413
1599,2018,9,98,7,78
1600,2019,4,60,6,214
1601,2018,10,59,9,490
1602,2018,9,92,4,267
1603,2020,2,43,2,895
1604,2018,7,54,8,1
1605,2018,12,57,5,397
1606,2020,11,97,7,78
1607,2020,7,92,2,214
1608,2019,2,70,1,319
1609,2020,3,87,10,215
1610,2020,12,98,6,739
1611,2018,10,62,3,812
1612,2020,11,44,10,674
1613,2020,9,0,6,435
1614,2019,10,17,4,826
1615,2019,8,0,10,834
1616,2019,6,16,2,272
1617,2020,12,14,6,281
1618,2020,2,31,10,635
1619,2020,6,16,10,564
1620,2020,12,38,1,226
1621,2018,6,97,5,138
1622,2020,3,42,2,643
1623,2019,2,35,6,461
1624,2019,1,85,7,826
1625,2018,12,48,8,547
1626,2020,7,89,9,922
1627,2020,1,2,4,473
1628,2018,3,14,9,79
1629,2018,2,64,3,735
1630,2019,10,80,2,784
1631,2019,11,50,6,415
1632,2018,7,96,2,546
1633,2020,11,14,7,694
1634,2020,11,60,4,796
1635,2019,6,92,3,533
1636,2019,12,85,9,384
1637,2020,2,91,6,956
1638,2018,2,71,5,426
1639,2018,3,83,9,8
1640,2020,2,39,5,32
1641,2019,6,67,10,861
1642,2019,10,87,6,544
1643,2019,4,64,6,242
1644,2019,1,64,9,401
1645,2019,2,3,9,928
1646,2018,4,46,10,95
1647,2020,3,21,5,757
1648,2018,1,72,5,857
1649,2019,11,87,7,898
1650,2020,10,61,9,961
1651,2018,1,1,9,554
1652,2019,8,1,9,393
1653,2018,9,63,6,716
1654,2020,5,87,8,750
1655,2018,6,89,10,165
1656,2019,1,40,4,285
1657,2018,2,34,9,371
1658,2019,4,0,6,401
1659,2020,7,20,6,21
1660,2020,8,19,7,824
1661,2019,9,78,5,829
1662,2019,3,95,7,489
1663,2020,11,88,4,931
1664,2019,1,28,2,548
1665,2020,1,42,3,938
1666,2019,12,40,1,87
1667,2018,11,2,4,722
1668,2018,5,88,2,44
1669,2020,1,48,2,943
1670,2018,9,70,3,702
1671,2020,5,33,9,543
1672,2018,1,38,10,594
1673,2020,1,23,4,850
1674,2019,4,10,3,969
1675,2020,3,50,1,998
1676,2018,12,33,4,638
1677,2018,8,83,10,516
1678,2018,2,96,3,5
1679,2018,11,55,1,209
1680,2018,7,88,3,533
1681,2019,8,78,8,50
1682,2018,8,27,5,36
1683,2019,11,28,5,129
1684,2018,5,6,1,489
1685,2019,11,14,2,344
1686,2019,4,93,1,136
1687,2019,4,31,4,538
1688,2018,4,91,5,175
1689,2018,1,78,2,95
1690,2019,1,46,5,570
1691,2018,8,38,8,701
1692,2020,1,5,7,500
1693,2020,10,49,1,853
1694,2018,10,70,1,67
1695,2018,7,60,8,203
1696,2020,6,33,5,478
1697,2019,1,16,2,247
1698,2020,3,49,1,869
1699,2019,1,15,5,945
1700,2018,11,52,6,603
1701,2018,3,16,4,67
1702,2020,3,14,2,768
1703,2020,6,56,7,75
1704,2018,5,72,1,861
1705,2020,11,73,7,419
1706,2019,3,75,7,290
1707,2020,6,76,1,436
1708,2020,2,39,4,477
1709,2020,3,86,1,47
1710,2018,6,98,7,316
1711,2020,9,81,1,361
1712,2018,3,1,9,448
1713,2018,11,94,6,640
1714,2019,12,36,10,396
1715,2018,2,65,8,87
1716,2019,8,66,3,687
1717,2020,9,40,8,713
1718,2018,2,77,2,70
1719,2018,2,24,5,412
1720,2019,5,43,3,774
1721,2019,12,90,2,28
1722,2018,2,3,5,887
1723,2020,7,4,3,9
1724,2018,8,34,1,750
1725,2019,4,97,6,366
1726,2019,6,86,5,442
1727,2019,9,22,6,988
1728,2018,6,86,9,205
1729,2018,6,27,5,594
1730,2018,5,22,4,741
1731,2020,9,53,4,535
1732,2020,1,54,6,37
1733,2019,6,75,5,724
1734,2018,12,19,1,692
1735,2020,8,50,6,567
1736,2019,12,67,7,799
1737,2019,2,15,2,208
1738,2018,2,52,3,676
1739,2020,10,59,1,567
1740,2019,1,6,10,429
1741,2018,12,11,5,923
1742,2019,5,88,2,847
1743,2020,10,14,5,660
1744,2018,12,48,3,652
1745,2019,9,85,9,432
1746,2018,2,45,2,230
1747,2018,8,51,7,369
1748,2018,5,32,5,984
1749,2019,11,47,2,996
1750,2020,6,85,7,276
1751,2019,8,72,1,151
1752,2019,10,37,6,159
1753,2020,2,0,10,659
1754,2019,10,91,7,923
1755,2020,6,43,6,553
1756,2018,8,95,5,780
1757,2018,4,43,9,188
1758,2020,12,56,2,293
1759,2018,9,36,3,986
1760,2019,12,19,1,954
1761,2019,6,3,1,805
1762,2020,9,58,5,870
1763,2019,4,38,1,358
1764,2020,9,83,5,387
1765,2018,5,42,5,588
1766,2020,12,95,1,136
1767,2020,4,94,5,25
1768,2020,10,37,10,930
1769,2019,2,24,1,837
1770,2020,11,99,4,527
1771,2020,8,85,3,233
1772,2019,1,45,7,218
1773,2018,7,42,3,987
1774,2018,10,97,9,299
1775,2018,2,24,9,355
1776,2018,12,34,7,570
1777,2018,2,73,5,542
1778,2020,4,39,8,548
1779,2018,7,83,3,293
1780,2020,10,94,7,17
1781,2018,9,71,8,792
1782,2019,10,44,7,707
1783,2019,9,9,9,902
1784,2018,5,28,1,149
1785,2019,6,3,10,222
1786,2020,2,88,3,867
1787,2019,4,4,7,849
1788,2020,8,93,5,929
1789,2019,2,40,1,770
1790,2019,3,14,4,389
1791,2020,2,64,5,453
1792,2018,6,97,9,405
1793,2020,4,18,3,663
1794,2018,7,56,5,391
1795,2019,11,19,1,424
1796,2019,6,13,7,329
1797,2019,11,28,5,32
1798,2018,3,60,6,194
1799,2018,3,26,7,18
1800,2019,5,63,5,586
1801,2019,1,82,5,474
1802,2020,4,31,5,684
1803,2018,5,39,3,181
1804,2018,10,68,3,755
1805,2020,7,3,1,508
1806,2018,11,69,5,739
1807,2020,7,14,9,754
1808,2018,6,35,9,228
1809,2020,4,64,7,200
1810,2020,12,93,5,867
1811,2019,3,22,6,969
1812,2019,11,15,7,241
1813,2019,8,36,9,573
1814,2018,11,97,9,277
1815,2020,3,15,4,824
1816,2019,4,73,5,252
1817,2019,4,42,2,985
1818,2018,3,45,3,162
1819,2020,2,48,10,573
1820,2020,11,82,10,681
1821,2019,5,73,1,656
1822,2020,12,56,4,9
1823,2020,5,81,1,726
1824,2020,7,18,7,690
1825,2020,12,8,8,585
1826,2020,3,14,2,333
1827,2020,5,74,4,335
1828,2019,2,31,7,180
1829,2018,12,30,5,430
1830,2018,12,34,3,973
1831,2018,10,65,9,46
1832,2018,8,36,3,514
1833,2019,3,98,7,558
1834,2018,5,81,3,564
1835,2019,11,83,2,948
1836,2020,5,13,5,127
1837,2019,4,63,6,52
1838,2020,10,54,3,525
1839,2018,5,10,10,421
1840,2020,5,74,6,493
1841,2018,9,58,5,458
1842,2018,4,33,8,465
1843,2018,5,28,6,930
1844,2018,7,36,1,250
1845,2019,11,61,3,170
1846,2019,12,39,10,138
1847,2019,6,47,1,768
1848,2018,10,33,6,101
1849,2018,1,99,7,745
1850,2018,2,62,4,448
1851,2018,7,86,3,823
1852,2020,8,4,3,329
1853,2018,11,28,3,347
1854,2019,10,53,2,733
1855,2019,12,45,7,457
1856,2018,1,97,10,22
1857,2018,5,45,6,251
1858,2019,11,3,3,772
1859,2019,10,26,1,976
1860,2020,4,41,2,939
1861,2018,8,68,2,370
1862,2019,11,24,5,719
1863,2018,4,3,9,779
1864,2019,4,73,2,270
1865,2020,10,96,9,842
1866,2020,5,3,8,438
1867,2019,3,22,3,562
1868,2020,8,47,2,151
1869,2020,9,51,5,978
1870,2018,8,95,5,425
1871,2018,9,60,2,276
1872,2020,6,52,1,7
1873,2018,4,47,7,810
1874,2018,8,3,7,367
1875,2019,2,89,6,307
1876,2020,4,93,7,554
1877,2019,10,54,8,883
1878,2020,11,37,7,243
1879,2018,4,36,5,182
1880,2019,9,98,2,31
1881,2019,3,52,3,239
1882,2019,10,83,2,50
1883,2018,5,99,3,131
1884,2020,7,58,3,889
1885,2019,5,93,10,706
1886,2020,2,54,2,247
1887,2020,11,69,5,434
1888,2019,5,95,3,364
1889,2018,11,3,10,537
1890,2020,11,85,1,401
1891,2019,12,99,9,760
1892,2020,2,49,9,253
1893,2019,12,67,3,348
1894,2019,10,75,10,960
1895,2018,2,79,5,150
1896,2020,2,91,4,7
1897,2018,10,52,9,777
1898,2020,11,51,4,296
1899,2018,4,5,7,689
1900,2018,2,22,1,151
1901,2019,8,19,10,45
1902,2019,5,95,8,237
1903,2018,3,5,4,86
1904,2018,9,33,1,316
1905,2018,4,57,3,353
1906,2020,3,91,1,555
1907,2020,7,6,3,400
1908,2018,9,55,6,914
1909,2019,1,8,9,954
1910,2020,6,60,10,211
1911,2019,8,48,4,445
1912,2019,8,65,8,199
1913,2018,12,48,8,549
1914,2019,6,49,6,91
1915,2020,5,44,10,820
1916,2019,7,81,8,237
1917,2018,2,60,6,494
1918,2019,6,94,6,869
1919,2018,3,16,3,751
1920,2018,2,36,6,972
1921,2019,12,43,8,407
1922,2019,10,55,10,838
1923,2018,8,13,6,454
1924,2019,9,18,5,520
1925,2019,8,36,10,63
1926,2018,11,24,1,856
1927,2020,9,74,5,436
1928,2020,4,20,3,969
1929,2018,12,22,10,633
1930,2018,3,65,7,188
1931,2020,5,80,9,323
1932,2018,3,48,8,523
1933,2020,3,56,4,628
1934,2020,3,77,6,257
1935,2019,9,39,10,538
1936,2019,9,91,3,352
1937,2018,7,57,5,810
1938,2020,11,49,8,443
1939,2018,10,19,3,193
1940,2018,4,90,7,981
1941,2020,6,95,5,760
1942,2019,11,85,4,113
1943,2020,1,25,6,24
1944,2018,10,40,8,773
1945,2019,7,85,7,741
1946,2019,8,67,4,326
1947,2020,2,71,6,73
1948,2020,9,43,6,94
1949,2019,12,37,6,939
1950,2020,9,4,3,558
1951,2018,9,9,5,19
1952,2018,4,19,6,833
1953,2018,4,65,5,519
1954,2018,9,82,7,4
1955,2019,11,23,9,706
1956,2018,1,27,4,758
1957,2018,3,89,2,414
1958,2020,6,10,4,444
1959,2018,2,75,10,191
1960,2018,5,74,7,539
1961,2020,4,86,9,875
1962,2019,7,11,4,517
1963,2019,6,32,8,309
1964,2020,2,48,1,27
1965,2020,12,95,9,107
1966,2018,3,13,6,288
1967,2018,11,41,6,228
1968,2019,6,1,8,486
1969,2019,5,22,5,376
1970,2020,7,9,8,489
1971,2018,5,2,9,696
1972,2019,12,52,1,146
1973,2019,8,34,6,222
1974,2018,8,37,4,784
1975,2019,2,53,5,154
1976,2019,12,45,1,362
1977,2020,8,28,10,616
1978,2019,4,39,8,85
1979,2020,5,83,6,561
1980,2018,8,30,10,878
1981,2019,11,50,3,826
1982,2020,3,94,9,776
1983,2020,7,11,5,458
1984,2020,4,90,2,865
1985,2018,1,39,7,664
1986,2020,2,78,6,851
1987,2019,12,91,6,472
1988,2018,3,83,3,519
1989,2019,10,9,2,42
1990,2019,5,91,10,145
1991,2018,12,84,5,40
1992,2018,10,63,6,226
1993,2019,10,93,9,625
1994,2020,11,46,9,375
1995,2018,9,94,4,267
1996,2019,12,43,9,424
1997,2018,8,23,1,256
1998,2018,9,10,2,674
1999,2020,6,35,10,252
2000,2019,12,88,9,505
2001,2018,3,74,7,211
2002,2020,10,76,6,652
2003,2018,1,31,1,244
2004,2018,1,61,2,699
2005,2018,2,81,3,645
2006,2019,5,94,3,558
2007,2019,1,98,5,543
2008,2020,8,77,8,385
2009,2019,2,48,2,125
2010,2020,6,47,7,801
2011,2018,3,31,9,314
2012,2020,7,15,6,491
2013,2018,4,77,4,943
2014,2019,5,72,6,654
2015,2020,8,47,1,838
2016,2018,5,65,9,321
2017,2019,4,64,9,486
2018,2020,6,31,5,867
2019,2019,5,85,9,430
2020,2019,7,98,6,452
2021,2019,4,49,4,739
2022,2018,4,62,9,560
2023,2020,8,26,1,785
2024,2020,1,24,8,141
2025,2019,5,94,2,389
2026,2019,8,36,8,102
2027,2019,11,6,4,272
2028,2018,12,18,10,17
2029,2018,8,98,4,310
2030,2019,8,58,7,970
2031,2019,8,76,6,868
2032,2018,4,97,8,360
2033,2019,11,62,5,903
2034,2019,9,78,3,504
2035,2020,7,25,7,811
2036,2018,10,46,6,994
2037,2019,5,84,10,798
2038,2019,11,67,4,533
2039,2018,2,43,3,483
2040,2020,7,9,10,760
2041,2019,4,45,9,264
2042,2020,5,34,3,119
2043,2018,11,89,3,63
2044,2020,5,5,6,222
2045,2020,6,93,9,573
2046,2019,7,16,6,126
2047,2020,1,34,10,360
2048,2019,9,17,10,24
2049,2019,1,40,4,844
2050,2018,8,33,9,543
2051,2020,9,22,3,527
2052,2020,6,91,7,97
2053,2019,11,0,8,224
2054,2018,6,24,7,673
2055,2018,5,29,9,948
2056,2019,8,18,8,666
2057,2020,1,35,6,382
2058,2019,10,17,6,987
2059,2020,2,75,2,47
2060,2019,6,70,2,620
2061,2020,1,37,9,8
2062,2018,3,3,1,518
2063,2019,8,21,6,185
2064,2018,7,89,5,685
2065,2018,9,19,2,454
